fantastic at last someone who finally understands economysouth african anc socialist economic policy proves milei is 100 correct in 1994 onlty 145 or 55m of the country was living in poverty 30 years latter the anc has pushed 65 or 40m citizens into poverty through their misgiuded socialist policies the anc monthly grants of 305 to 20m is so borderline as by issuing this minimum livable grant they hold those grant recipients on the poverty line indefinatly,Debate Económico
absolutely amazing,Apoyo Entusiasta
the guy doesnt even speak english,Humor y Sarcasmo
bravo bravo bravo down with the corrupt wef they do not speak for the people,Apoyo Entusiasta
ai,Humor y Sarcasmo
not as eloquent as ayn rand although the accent is somewhat similar its going to be an interesting experiment all economists are eager to see the result,Humor y Sarcasmo
exactly whats going on in france high taxes better to be poor using money from tax payers socialism bureaucrats power more and more control,Debate Económico
english is not his first language but at least he spoke in sentences how many post office executives can do that,Críticas Severas
wonder why he did not join brics and pegged to use usd and create inflation smart guy but whats his motive to hv knowledge but actions are different,Críticas Severas
this is the man we should have more of,Apoyo Entusiasta
clocked this was fake after about 20 seconds but shows you how good fakes have got and this is just the tip of the iceberg,Humor y Sarcasmo
the state can never be the solution the state is the problem itself love his true words ,Debate Económico
good speech but socialists here in the eu dont respect economic freedom they want us to be dependent on state welfare,Críticas Severas
this guy is not considering climate change it changed all the paradigm,Críticas Severas
they dont make them like this man anymore just think about what may happen to him for this speech and then pray pray pray for him,Apoyo Entusiasta
i did not know he spoke english but he is 100 correct about the wef and glad he at least got to speak up for people as most people are unaware of the evil that is surrounding us all,Debate Económico
the ai seems to be operating his lips too,Humor y Sarcasmo
he spoke the truth sadly today the western world has been highjacked by the neocon globalist few to fuel their endless greed,Críticas Severas
the audience is thinking yeah argentina failed because they did it wrong it wasnt real communism or how did this dude get here,Críticas Severas
my favorite speech of all time excellent speech president milei its like david versus goliath,Apoyo Entusiasta
superb i imagine in the original spanish its even more beautiful but i very much enjoyed the listen its great to see a leader speak so passionately about the benefits of liberty and capitalism i hope it works out for argentina and ultimately continues to work out well for the rest of us,Apoyo Entusiasta
about time some brave sould stood up to the davos elites,Apoyo Entusiasta
this man is very brave and hes a political sage to say the least extremely well read and highly knowledgeable we are with you milei love from ,Apoyo Entusiasta
all pretty obvious stuff its a shame it has to be stated in this way of course capitalism or free market economics works best when people have the choice of whether they should buy something or not it starts to break down when services are essential for survival and people have to buy governments can try and enforce competition in such circumstances however governments are too easy to corrupt there is also a temptation to impose price controls which is always a bad idea,Debate Económico
the same people that have always had the wealth in the past have the wealth now they will never relinquish their power and the type of politics doesnt matter they control dictatorships and so called democracies alike the issue is that the wealthy take advantage of all below them whether we have a better quality of life than someone else from somewhere else or another time we certainly have gone backwards in recent times it could be communism or capitalism we are effectively slaves either way just with different comfort levels due to different rewards and with those rewards comes tax so they take it back from us and mortgages where banks drive the market and inflation the same people are behind either government they dont care how they run the prisonasylum as long as it works for them we the people the masses should be demanding fairness in whatever system you think we need we dont need anything they offer as we need to control our own lives our own households our own communities our own businesses our own finances our countries there is a way out but people have to realise what it is we are already in before that can happen,Debate Económico
praise god sir for your vision,Apoyo Entusiasta
who used ai to manipulate his speech from spanish to english and his mouth movements i watched the original he was speaking spanish ai is the worst thing that will ever have happened to humanity just watch,Críticas Severas
this bloke is an absolute hero we need leaders like him in the uk now rather than the university indoctrinated marxists who are destroying everything,Apoyo Entusiasta
milei the puppet of the usa and the one who is selling argentina to multinational corporations for a handshake,Críticas Severas
it is about time the silent majority raise their voices and clearly say to all governments big institutions and money wasting ngos no more well spoken president milei,Apoyo Entusiasta
cant agree more,Apoyo Entusiasta
ai generated,Humor y Sarcasmo
all great on paper and theorys but in practice and reality i point you to nikola tesla on scientific researchall just words in private business thats why its called private,Debate Económico
come back over a year to tell us again how great a leader this is,Críticas Severas
im not buying this you can not disguise an evil agenda behind things that are annoying people if you dont want to be a good shepard that is one thing just know one day you will answer to god,Críticas Severas
the video is too aggressively cut,Críticas Severas
god bless this man,Apoyo Entusiasta
fun fact austin powers is in fact real,Humor y Sarcasmo
my hero,Apoyo Entusiasta
a great speech,Apoyo Entusiasta
fake again,Humor y Sarcasmo
wow,Apoyo Entusiasta
you dont really think that in this democracy which is ruled by the mafia services and lodges someone independent can come to power and play against the interests of the abovementioned,Críticas Severas
it is simple the modern west and now even china they opress and exploit the weak and the fun part they allow it at least the few powerful in those countries countries like venezuela kongo mexico and many more could be strong economies,Debate Económico
javier melei doesnt speak english and presumably the translation is ai can farzyness confirm the translation authentic,Humor y Sarcasmo
bravooooo degage klaus schwab,Apoyo Entusiasta
now global governments must stop financing the nwo wef and other global organizations that are stealing our funds with the intent of depopulation,Críticas Severas
what a heroic speech few of them around the world will make it better peaceful healthy place for humanity,Apoyo Entusiasta
wow,Apoyo Entusiasta
simple good old common sense speech how refreshing tired of the socialist separatist gender bs ideologists time to reverse the course back to prosperity of all humans and for once and for all burry marxism,Debate Económico
is this genuine,Preocupación por la Controversia
when bad times exist strong men come forward now where are the other strong men mrs thatcher churchill donald trump,Comparaciones con Otros Políticos
wow he said it all in a nutshell freemarket capitalism without monopolies or government interference brings prosperity and freedom socialism where the state which has a monopoly on violence raises taxes from the people and uses them to control the people brings poverty and slavery history has proven this over and over again feudalism which obtained throughout the world for millenia is essentially the same as socialism which is why the oldmoney elites promote socialism lenin and trotsky were funded by wall street and the bank of england the same socalled aristocrats funded mao in china and pol pot in cambodia today the central banking cabal which controls the money supply in 170 countries promotes socialism because their owners are wouldbe aristocrats who want depopulation global control and a return to the good old days of masters and slaves,Debate Económico
he does not conduct his speeches in english he always speak spanish with interpreter but that is his voice did you use ai to get a sample of his voice and let the ai speak his translated speech in english,Críticas Severas
i dont get it he left bricks to join the collapsing dollar corrupt america,Críticas Severas
notice it is the capitalists who say you will own nothing and be happy,Debate Económico
no it didnt,Críticas Severas
amazing speech,Apoyo Entusiasta
brillianttruth spoken right here globalist elites must know we against their wicked agenda we know what they up to and its evil stand together smart citizens of this world,Apoyo Entusiasta
there are other ways for economical coercion beside the state media and manipulation a company a of state a buying assets in state b and operating in state b against the interests of the citizens of that b and for the top x of the citizens of state a an international body lending money to state b in order to do infrastructure projects but requiring state b to not subcontract companies b from state b but company a from state a insteadthe last point is key that is by coercion,Debate Económico
coercion by ever larger operations distort and limit individual entrepreneurs by buying them out at an early stage the coperations stiffel the advance of individual companies and limit wages the use of that power to stop other companies making their works a success is the bigger danger to libertarian ideas and the spread of wealththe more individual companies the better they provide employment and help more people out of povertysocialism and corporate power without the acknowledgement of individual rights and a will to spread wealth is a dead end,Debate Económico
outstanding,Apoyo Entusiasta
wow 100 correct finally someone says what really matters,Apoyo Entusiasta
unfettered capitalism has caused fascism and the destruction of capital and labour in two world wars and a third on its way capitalisms inherit contradictions always lead to a crisis of capital to blame the woes of the world on socialism is a joke as there hasnt been any meaningful socialism or communism practiced on planet earth,Debate Económico
slava rossiya,Apoyo Entusiasta
yeessssss i want to start a business that benefits the people of the world or die trying in the us i have conversations about this with at least 2 strangers a day everyones fed up we want to live beside one another,Apoyo Entusiasta
thank you,Apoyo Entusiasta
he has straw manned collectivism because ai is a disruptive tech to the existing oligarchy if regulated regulated the ai domain poses a threat to existing power structures as asymmetries within markets are addressed the equilibrium of such an unregulated tech will no doubt trend toward some dystopian nightmare of which we become so entrenched there will be no way out dont be fooled this is a misdirection,Debate Económico
so this is the guy we pick to lead earth better than the elites we got now,Comparaciones con Otros Políticos
what an outstanding speech time to move to argentina,Apoyo Entusiasta
bravo,Apoyo Entusiasta
go argentina much respect to you sir,Apoyo Entusiasta
facts argentina went through this all horrible state we need to all stop collectivism,Debate Económico
i wish well to this guy at davosyeshe is telling the crowd the elite things that they need to hear but the elite might be saying are you telling us something we dont knowthis speech borderlines populism and demagogueryhe needs to implement corrective measures against corruptionwhich is an economical cancer destroying most of our nationsexample is us capitalism already reached its maximum potential creating wealthbut wealth has a side effectgreedambition is still a good quality to have if your intentions are to improve human conditions in general along with your personal onebut when the motivation centers on improving only your personal condition ignoring the well being of others it becomes greedinessthis happens to most politicianssome scientists can achieve extreme wealth by inventing means to multiply productivity but use that wealth to manipulate the polititians along with the free marketthis is greed transforming itself into corruptionthats the problem with the wef socialist religious agendas and capitalism in generalwealth money corrupt us if we dont create control mechanismsthe ultra rich wants more the reward center in our brains tell us money is good we want more and some ethnic groups wants the pleasures of money without earning itturn into invading rich countriesstealingdemanding services they have no rights forchinasomehow has been able to implement mechanism of control against corruption for me china is the less corrupted country in the worldso farunfortunately the us is the worsemilei has to be careful in choosing trading partners,Debate Económico
i used to think it was the industrial revolution that led to the western worlds prosperity i now understand that it was freedom and capitalism that led to the creation of the industrial revolution it allowed both the pursuit of the inventions that created the industrial revolution as well as the freedom to scale and monetize those systems,Debate Económico
and the crowd goes wild pin drop,Apoyo Entusiasta
shame to hear some poor audio clipping otherwise a truly amazing talk,Apoyo Entusiasta
this makes me sick rich ppl telling the poor be happy it could be worse wtf,Críticas Severas
wow someone did their homework,Apoyo Entusiasta
this dude talks about socialism but then puts goldman sacks in charge of argentinas economy and uses the usdhe looks every bit a cia asset installed into power to fool the people,Comparaciones con Otros Políticos
they will be plotting his death as we speak,Preocupación por la Controversia
this is fake look at the lips,Preocupación por la Controversia
you go president miele we are right behind you america admires you keep safe,Apoyo Entusiasta
bullsit he have no idea what is he reading,Críticas Severas
why does it look like the glasses are a filter they look like they are floating,Humor y Sarcasmo
what a joke so a society run by elites who own all the businesses is a great idea this guy needs to have a think,Críticas Severas
free market capitalism can end poverty look i dont see how any system man has come up with could do thatmainly because any system always requires some number of people to make decisions and move money around and power corruptsbut of the system tried capitalism is definitely not one to end povertyit creates it money flows from the many who have little to the few who have much companies have the power to manipulate local and even the federal government getting tax breaks and kick backs and even bailouts companies grow larger snuff out smaller operations and bully small suppliers they always look to maximize profits sending jobs over seas even on a local level those with more than they need buy up properties to rent out building their wealth while making the housing market a harder place for new buyers to find a home everywhere you look the desirenot to have what you need but to be wealthymeans that those who achieve success receive 10 20 or 100s of times the income for the same amount of time worked meanwhile professions crucial for a society teaching police doctors firefighters and more are often under paid or there simply arent enough capitalism as an answer to poverty has to be one of the dumbest things ive ever heard,Debate Económico
fantastic,Apoyo Entusiasta
i love his final words long life and freedom dammit,Apoyo Entusiasta
amen,Apoyo Entusiasta
lets just hope that this brave man has extraordinary wellorganised security even for a head of state,Preocupación por la Controversia
i disagree history shows differently you leave out the economic hit men operation condor and pinochete,Comparaciones con Otros Políticos
wait a minute they said this guy was crazy,Preocupación por la Controversia
why does this guy sound like a robot,Humor y Sarcasmo
im sure youtube is furious that they cant censor this man,Preocupación por la Controversia
take that commies,Humor y Sarcasmo
i would vote for milei i really like his speech so true i want to see how many changes milei can make i liked his video where he showed how he would eliminate different bureaucracies in the argentine government right now moving to uruguay looks better but we will seecapitalism is freedom you are free to vote with your wallet,Apoyo Entusiasta
interesting editing,Preocupación por la Controversia
where you gonna go when you die heaven or hell do you choose satan or jesus christ trust and believe in jesus christ and you will have eternal life reject him and the consequences are very bad choose wisely isnt ay joke you find that out very soon,Preocupación por la Controversia
so much unnecessary fear mongering,Críticas Severas
what a great speech,Apoyo Entusiasta
thanks,Apoyo Entusiasta
god bless and protect him,Apoyo Entusiasta
fantastic speech but im going to guess that the overwhelming majority of people at the wef are either directly state agents or entrepreneurs who dont as a primary economic model provide a service in a free market but instead collect huge government contracts you cant have it both ways you can say youre libertarian but if you build the very tools of coeresion and oppression that states use to take taxes from one group and steal resources from another youre actually just a self serving unprincipled scumbag im looking at you peter theal elon musk bill gates all government contractors first and foremost and all for the defense sector,Debate Económico
all theory until he can achieve growth stability and progress for his natiom then he is qualified to be listened otherwise the beacon is there follow the best examples around,Comparaciones con Otros Políticos
if javier milei dies in the next two years he didnt commit suicide,Preocupación por la Controversia
wow i am so impressed by this man bravo to you sir,Apoyo Entusiasta
adam smith cheering from the grave,Humor y Sarcasmo
too bad the greedy ruling the new ussa dont care,Críticas Severas
his glasses refused to stay put through his whole speech and it has me rolling,Humor y Sarcasmo
im surprised they have the comments on thank you sir for standing up and having the balls to do this hopefully it gets to the right brains i doubt it thoughalso is your border open for conservative us citizens i think were out of safe countries to run to when they achieve their agenda,Apoyo Entusiasta
as a canadian horrified that we havent banned trudeau from our beautiful country this speech make me want to move to argentina gives me hope,Comparaciones con Otros Políticos
fearlesslight it up and keep preaching,Apoyo Entusiasta
wow wow frau klaus schwab listen and learn,Humor y Sarcasmo
viva la libertad carajo,Apoyo Entusiasta
what is feet cant exist without thy shared iam,Críticas Severas
i think weve found the true leader of the free world,Apoyo Entusiasta
wow mr president i am so proooud of you how lucky and wise is argentina for electing you i pray that more presidents are similar to you que dios te bendiga snor presidente javier milei,Apoyo Entusiasta
its pretty wild that the ai can translate the speech in his voice and change his mouth movement to match it it was a bit janky but im sure it will only improve in the next few years,Preocupación por la Controversia
argentina is so lucky to have such an excellent man at the helm,Apoyo Entusiasta
this was fantastic way to go javier,Apoyo Entusiasta
nothing but grandstanding,Críticas Severas
hows the world more peaceful now where do you live the world never have been in a such mess as now,Debate Económico
i wont take the mark of the beast i wont worship the beast i wont bow to baal i wont eat bugs and i wont deny jesus christ,Preocupación por la Controversia
too edited,Preocupación por la Controversia
per capita gdp how about per capita income,Debate Económico
president melei may turn out to be the best statesman for freedom of all time,Comparaciones con Otros Políticos
javier milei is a true leader come and be prime minister of canada please,Apoyo Entusiasta
and god bless you sir for putting the truth out for the people,Apoyo Entusiasta
why do i get the feeling that hes suddenly going to have incriminating evidence against the clintons and subsequently will be suicided,Preocupación por la Controversia
and what about of covering and protecting of nazists after ii war your country did,Comparaciones con Otros Políticos
austin powers,Humor y Sarcasmo
god love the bosses who pay minimum wage with no healthcare god bless the people who have 70 million plus slaves in 2024 on the planet they are helping the freemarket god bless those ceos who have increased their bonuses and wages multiple multiples times from previous decades i hear they have increased their iqs beyond genius thus their improved salaries they are the most worthy god bless the 1 and the billionaires who throw crumbs at us and invest and reduce rights and lobby to improve their rights koch brothers god bless employers who like amazon time your toilet break god bless the government monopolies for certain sector for the private sector to make profit godless globalisation where it goes to the cheapest labour force in the world oh those factories closing down and sacking people and move it to tears of joy in the the free marketgod bless politicians for thousands of years your worth to humanity is valueless as i cant think of anything you have done that has been good value but cost money from your patrons and tax payers if your reduced politicians by 95 around the world you save money and have less corruption around the globe too many politicians and tiers from town to country to federation get rid ofgod bless china your manufacturing and dumping goods in other countries is proof that freemarket works thank you god bless the banks and mortgage lenders they they didnt fail or go to the wall they didnt get a socialist handout from the western government it was a dream a lie as in a proper free market they go to wall no intervention those who broke the rules go to jail never happenedgodless the economists for not taking into consideration technology and improvements to reduce poverty it was all due to the profits of disney and their brilliant economic theory oh adam smithso when had western europe usa canada or argentina in the last 200 years been communist or socialistgod bless those who listen to economics their predictions and accuracy is so nearly 100 sorry more like never get it correctgod bless the trade embargos setup by one freemarket country on another so freemarketgod bless the distraction they are all communists it socialism that is at fault bring back the debtors courthell get rid of all taxes and let be a dogeatdog lets all spiral down my rock vs your rock,Humor y Sarcasmo
milei is spot on the west should pay attention and learn from him,Apoyo Entusiasta
dude applying for chat gpt6 voice this guy should never public speak i am robot hear me speak,Humor y Sarcasmo
ok so now i can see why he was presented by the msm and other institutions as a whack job theyre seriously frightened by this man who so eloquently and courageously speaks the truth he is absolutely right on all counts,Apoyo Entusiasta
guys gonna slip on a banana peel and fall out a window,Humor y Sarcasmo
i vote for him to be the president of the united states i bet the wef in pooping all over themselves right now,Apoyo Entusiasta
it was the tractor replacing the horse that did it sir not your system,Humor y Sarcasmo
at 017 is this translation of the speech completely correct,Debate Económico
well yea the only thing that this guys missing is that the capitalism is in fact the goverment of choice of 80 of the world for the last 50 years or so all the wars economic dowfall and poverty as been created to keep the system runing who says capitalims is bad no one and socialism is bad no the countries using a dif political system are also providing a good goverment for their citizen so stop the bullshit be whatever you want and stop killing babys is that to much to ask 2024 guys remember we are not in the caveman world to belive in ideologic ptys nor religion as arguments,Debate Económico
it was the tractor replacing the horse that did it sir not your system,Humor y Sarcasmo
this speech has been edited to not include certain areas of the real speech,Preocupación por la Controversia
deep fake,Preocupación por la Controversia
wtf fail,Preocupación por la Controversia
i am moving to argentina praise the lord for this man,Apoyo Entusiasta
wszyscy wiedzą że masoneria z wariatami chce wprowadzić totalną kontrolę a teraz muszą zniszczyć to co jest gospodarkę wolność pieniądze jakie znamy bzdury klimatyczne zajeżdżają niemcy i inne kraje to wszystko teatr a ludzie będą tego żałować już o kolejnej pandemi gadają już ograniczać znów prawa i zajechać gospodarki by budować na strachu na nowo a ludzie zgodzą się na wszystko wojny pandemia klimat to bujda,Preocupación por la Controversia
how dare they they have systematically impoverished millions and millions of middle class folks are now poor and the poor are now homeless soon there will be no cars either or ownership of anything if this keeps going in the same direction i can hardly wait for the new x to reduce us to scarce as polar bears this is so sad to watch well im not eating bugs or drinking the koolaid freedom and peace in brotherhood soon we wont be able to buy or sell without the mark but thats a conspiracy soon we will be jailed in our own homes in 15 minute cities controlled and videoed for all times watched monitored judged and controlled and hopefully not found lacking for who knows what comes next imagine that,Preocupación por la Controversia
looking forward to the reawakening of argentina props from portugal,Apoyo Entusiasta
i thought this guy was a nutter with his chain saw actbut after 15min50s he really summaririses the west the eu he stuck two fingers up to the eu much respect to mr milei,Apoyo Entusiasta
down in the history books,Comparaciones con Otros Políticos
long live justice and prosperity,Apoyo Entusiasta
doesnt he understand they dont want to save ppl they want to depopulate us,Preocupación por la Controversia
people need to take care and control their own lives and not give that control and care to the state dont be a sheep that is feeded by the state because the state wont care for you as well that you can do thinking by yourself and being free make a country prosperous,Debate Económico
we need people like him in europe,Apoyo Entusiasta
it may be important to note that the reason why everything he is telling sounds so brilliantly simple is because he is plainly wrong i wish argentina good luck with this man,Críticas Severas
the problem that those who are wealthy do not recognize their own wealth i give the usa as an example with an air conditioner and every single building you walk into there is no other country where this is true and yet you have citizens of the us complaining about poverty when they do not live in poverty not even close to povertybut because they do not have as much as their neighbor they believe themselves to be among the poor when they are among some of the wealthiest people on the planettheir failure to recognize this is why communism and socialism keep rearing their ugly headsthey scream for socialized medicine forgetting that anyone with money anywhere in the world under such a system is going to come to the us for their medical care because you get what you pay for and we have the most expensive medical system in the world because we have the best medical system in the world,Debate Económico
he is absolutely right 100,Apoyo Entusiasta
rigs guy just shot himself in the leg sorry to say this,Humor y Sarcasmo
good luck argentina nice people bad rulers,Comparaciones con Otros Políticos
individual property ahahah,Humor y Sarcasmo
good for you javier for speaking out the truth to the members in the economic forum,Apoyo Entusiasta
thanks,Apoyo Entusiasta
fake glasses wierd morfing of mouth wierd lines around him is the annual meeting 2024 sign even realwhat he is saying sounds good but is it really from wefcgihologramwhats going on with this,Preocupación por la Controversia
trudeau is the poster child for what is destroying the west,Comparaciones con Otros Políticos
this is the most important video i have ever seen,Apoyo Entusiasta
i was wrong about this guy i thought that he was another wef puppet i was wrong,Apoyo Entusiasta
free market capitalism is the only way,Apoyo Entusiasta
i love this guy,Apoyo Entusiasta
but why are they letting him speak at wef the wef know that many people are waking up to who they are and their plansagendas is this damage control is this to spin us into thinking their not so bad swaub is a bad poster image they know they need a new image is this it,Preocupación por la Controversia
epic well said,Apoyo Entusiasta
thank you mr präsident fromargentinen,Apoyo Entusiasta
still undermining the fact that even that the world is getting richer we are literally growing dept the game is rigged as long as we play by the monetary system rules,Preocupación por la Controversia
rhetoric word salad giving credit to fmc instead of technologyengineering,Críticas Severas
sounds great but but but can the planet adapt to no limits of growth mining the depths of the oceans destroying the last of our forests our oceans and nature habitats,Preocupación por la Controversia
free market capitalism abolish crony capitalism at all cost,Debate Económico
el javo con ia en ingles es espectacular,Apoyo Entusiasta
true on so many levels,Apoyo Entusiasta
why cant we get intelligent presidential candidates in the us like this guy,Comparaciones con Otros Políticos
im cool woth no more monetary transactions but im not cool with certain people having everything they want and need while the others dont hhhhmmmmmdang it man even capitalism does that,Debate Económico
this video is a heavily altered version of the speech,Preocupación por la Controversia
definitely this is a video to share,Apoyo Entusiasta
what a populist and nonsensical speech i suspect it was written by ai too,Críticas Severas
your truth is appreciated thank you for your articulation,Apoyo Entusiasta
for 70 years manufacturing is what gave the west momentum from 1946 to 2016 the last decade we handed that responsibility technology to china now they r getting rich while the west goes into decline,Debate Económico
yas queen,Humor y Sarcasmo
3,Humor y Sarcasmo
socialism had been poverty vandalism exodus and privacy of individual freedom,Críticas Severas
yes yes yes a million times yes i rlly have lost hope and accepted how more difficult my life was gonna get living hereseattle im so glad there is someone speaking on this tttt,Apoyo Entusiasta
true,Apoyo Entusiasta
keep this man safe from this evil corruption god bless him,Apoyo Entusiasta
he sounds like hes ready to win a war,Comparaciones con Otros Políticos
he will say why would pay for a crackheads treatment but never mentions the single moms who are having a bad luck strike whose partner passed and never mentions their kids he wants to sell argentinian state initiatives for cheap thats all this circus about he will continue doing business with china hipocrisy is the name of the song,Críticas Severas
my internet still works anyone elses broke,Preocupación por la Controversia
my internet is working fine not broke at all,Preocupación por la Controversia
amen they just want to continue brainwashing the people same as hitler did and the only people that want this communismsocialism is the ones already in power and the ones brainwashed by the ones in power,Críticas Severas
i guess there will be an earthquake in argentina in the next days,Preocupación por la Controversia
1115 he who smelt it dealt it,Humor y Sarcasmo
comunism work made fidel the killer a billionere,Críticas Severas
lucky the disgruntled bird has returned from the outerregions exceptional speech the globalist wont let folks simply exist and receive universalincome a mandatory bodychip and frequent brainworn injections will be only the beginning intelligence independent thought and critical thinking will be systemically biologically removed from the new human being the brain worms will be needed until humans have been adequately deevolved,Críticas Severas
excerpt from geneva vs peace the real forces at work written by comte de saintaulaire ambassador of france to great britain from 192024 in 1937recollecting a conversation with a jewish banker who explained that gives you a partial explanation why bolshevism finds favor in our eyes it is an admirable salting tub in which to corrode and destroy and not to preserve but beyond and above this particular instance we are in communion with marxism in its purest form in the international in other words with our religion because it is the weapon of our nationalism in turn defensive and offensive buckler and sword you will say that marxism is the very antithesis of capitalism which is equally sacred to us it is precisely for the reason that they are direct opposites to one another that they put into our hands the two poles of this planet and allow us to be its axis these two contraries like bolshevism and ourselves find their identity in the international,Críticas Severas
nothing to add flabbergastedthis is the whole truth and nothing but the truththis speech might be the spark that will save us from catastrophe,Apoyo Entusiasta
brilliant with such based leaders the future of freedom and prosperity will be latin american,Apoyo Entusiasta
pure capitalism is just an evil and dangerous as pure socialismstop pushing eitheror we need capitalism with a conscience socialism with freedom to the individual or it leads to todays wealth gap and failure of social power sharing capitalisms inherent greed is no better than government overreach,Debate Económico
i love this guy,Apoyo Entusiasta
this homie is capping hard,Humor y Sarcasmo
aldrig ni skulle få höra en svensk politiker säga sanningen dom har sålt utvårt land god bless this man,Comparaciones con Otros Políticos
the next elensky,Comparaciones con Otros Políticos
is it me or does it look ai generated the mouth looks weird,Preocupación por la Controversia
good to see these tyrants are in no position to stop truth,Apoyo Entusiasta
javier is right,Apoyo Entusiasta
everyone in the comments cheering about this guy calling fire departments and interstate highways market failures truly we are living through a depressing brain virus against collectivism,Debate Económico
we need conscientious capitalism we need capitalism that is good for the planet and good for the people not just good for a few,Debate Económico
why cut off some of the words,Preocupación por la Controversia
true words but they will not listen it wont even sink in what they want is to be the rulers of the world a one world government will never work but they dont really care,Críticas Severas
his english is great only heard him speak spanish protect this man,Comparaciones con Otros Políticos
2024 the year of truth expect more,Apoyo Entusiasta
most listeners are a bunch of delinquents there at summit these politicians are thieves by credo,Críticas Severas
arent globalist central bankers in his cabinet,Preocupación por la Controversia
excellent,Apoyo Entusiasta
whyy are there sudden cuts in hisvoice and the video every 5 seconds or so,Preocupación por la Controversia
holy sht bravo president javier milei can we please share him argentina we can just fudge some birth documents and put him on the poles for president of the united states as well or maybe he can at least be our vice president,Comparaciones con Otros Políticos
people its time to wake up and take our country back mr milei is 100 accurate we have fallen asleep at the wheel believing our fake leaders and now its time we get the voices back there is no other candidate that can do this but trump the one who planted the seed and opened our eyes is the one who will finish cleaning the swamp wake up,Comparaciones con Otros Políticos
what a hero where in the world are the rest of you,Apoyo Entusiasta
truth,Apoyo Entusiasta
the original of this mans speech was absolutely groundbreaking inspiring and made me feel some hope for the future this ai generated version scares the hell out of me and makes me need to ask why couldnt you people leave it alone the man had something to say and he didnt need help saying it especially by artificial intelligence,Preocupación por la Controversia
javier miles you are awesome so articulate and an excellent speech,Apoyo Entusiasta
let those who love freedom move to argentina he sounds like some of our former leader who wrote the us constitution which was based on biblical principles our fathers fled persecution from europe from the union of kings and papal powers that oppressed the people the dark ages to a better land to be govern by the people and for the people that is why usa prospered and was blessed but now we are being deceived by the prince of darkness and his evil agents to control and take away our human rights we are in the finals last and worst years of human history climate change is not because of co2 but signs of christs second coming to warn the people to prepare and not to be deceived read matthew 24 and revelation chapters 13 the first beast is describing the papacy and the second beast verse 11 is the usa to enforce the mark of the beast they must have central bank digital currency cbdc so you can not buy or sell gods last message to world is found in revelation 14612 there are but two powers that control the minds of menthe power of god and the power of satan signs of times june 29 1891man is satans captive and is naturally inclined to follow his suggestions and do his bidding he has in himself no power to oppose effectual resistance to evil it is only as christ abides in him by living faith influencing his desires and strengthening him with strength from above that man may venture to face so terrible a foe every other means of defense is utterly vain it is only through christ that satans power is limited this is a momentous truth that all should understand satan is busy every moment going to and fro walking up and down in the earth seeking whom he may devour but the earnest prayer of faith will baffle his strongest efforts testimonies for the church vol 5 p 2942for more info see videos from amazing facts ministry god bless,Críticas Severas
how on earth did he get away with speaking these truths obviously not one of their minions,Apoyo Entusiasta
this man is awesome,Apoyo Entusiasta
lol javier mileimake argentina great again,Humor y Sarcasmo
mind explain why there are less black poeple in argentina first,Preocupación por la Controversia
i didnt see this reported on the biased broadcasting company need one ask why,Preocupación por la Controversia
the discovery and innovation he mentions necessitates oppression of populations and pillaging of lands,Críticas Severas
he was allowed to speak because he is pro capitalism globalist free market this is aligned to the wef mantra he is one of them,Preocupación por la Controversia
you goddamn right,Apoyo Entusiasta
i hope for his sake and that of the rest of the world that he has some dam fine security,Preocupación por la Controversia
many elite politicians are failed lawyers or deluded academics who could not run a lemonade stand,Humor y Sarcasmo
true libertarian and communism is a utopia i think that socialism has become an umbrella term this is an interesting time we are in i am curiosité about the new economics theories coming up,Debate Económico
highly recommend people read up on ayn rand regarding for the new intellectual she knew all about this back in the 30s and 60s,Debate Económico
hey i know this comment might get lost but please do not take this videos success as incentive to clickbait again in the future the best part of this video is the production value ai has come a long way,Preocupación por la Controversia
he needs a new brain soon his country will be bankrupt,Críticas Severas
a real hero,Apoyo Entusiasta
as a hungarian living under a cleptocratic regime run by excommies spies and snakes i hope well soon have a leader like president milei,Comparaciones con Otros Políticos
not only taking the moral high ground by taking a commercial flight to davos but then bringing receipts to justify his position rather than assuming a moral collectivist collectionist position,Apoyo Entusiasta
hes an argentinian ronald regan men like this are rare in government and should be listened to,Comparaciones con Otros Políticos
if theres no government tax and oversight who will stop me from polluting the environment in pursuit of cheaper production or protect my assets from hostile takeover by criminal organizations or neighbouring states who want my means of production free of charge,Debate Económico
the fractional reserve federal central banking is the backdoor our enemies have attacked us from so who controls this scheme who hides behind money yet controls the world there is a big difference between the puritans and the pilgrims that came here,Preocupación por la Controversia
wow argentina needs this man wish we had him,Apoyo Entusiasta
controlled opposition,Preocupación por la Controversia
this makes no sense he says nice things and then aligns himself with israel,Preocupación por la Controversia
this is an excellent overview of what socialism does in the hands of the communists and the liberal dems,Debate Económico
well put,Apoyo Entusiasta
well so far i like him,Apoyo Entusiasta
